id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
3661494,(2014 CE13),0.0421264611,0.0941976306,83911.0394955762,32078279.23766648,Earth,False,24.0,False
54054683,(2020 SR5),0.022108281,0.0494356193,24496.3957816571,11127454.873638753,Earth,False,25.4,False
3583810,(2011 UL169),0.0058150704,0.0130028927,54644.9465719019,36400179.504113,Earth,False,28.3,False
3461188,(2009 KD3),0.1394938229,0.3119176705,68606.9849890796,6071936.002579098,Earth,False,21.4,True
3257025,(2004 TD18),0.096506147,0.2157943048,36488.6978511499,21177127.13565024,Earth,False,22.2,False
54264228,(2022 FT),0.0243531406,0.0544552779,81432.1298289373,60745201.3075384,Earth,False,25.19,False
2033342,33342 (1998 WT24),0.6615382752,1.4792445531,31969.3456732242,1867809.830764912,Earth,False,18.02,True
54016472,(2020 GN1),0.0105816886,0.023661375,23294.0950767316,2941792.162821207,Earth,False,27.0,False
3797908,(2018 BK5),0.063760979,0.1425738833,70890.8140281456,58752888.54474748,Earth,False,23.1,False
3610179,(2012 TK79),0.0530340723,0.1185877909,30197.3110251833,21541223.86205892,Earth,False,23.5,False
3776646,(2017 NW5),0.1756123185,0.3926810818,77095.3973426392,21713343.556749336,Earth,False,20.9,False
3623682,(2013 AF53),0.0133215567,0.0297879063,29246.866126199,16658442.59969172,Earth,False,26.5,False
2494999,494999 (2010 JU39),0.3051792326,0.6824015094,70456.7177113874,28346971.68986004,Earth,False,19.7,True
2523685,523685 (2014 DN112),0.2621530873,0.5861921237,77429.9479299332,63536716.88978321,Earth,False,20.03,True
3404768,(2008 EE5),0.3037770614,0.6792661593,92325.7072859044,51736400.3125442,Earth,False,19.71,True
3595774,(2012 AA11),0.2538370294,0.5675968529,30629.9261197177,10903012.875122229,Earth,False,20.1,True
3170209,(2003 YH136),0.3503926411,0.7835017643,151863.9929102808,39915192.72187502,Earth,False,19.4,True
3131063,(2002 NY40),0.4212646106,0.9419763057,75226.6877879556,526974.35444922,Earth,False,19.0,True
3824085,(2018 JE2),0.0253837029,0.0567596853,42101.660656751,8876717.116107004,Earth,False,25.1,False
3654338,(2013 XW3),0.1586919792,0.3548460529,30418.8609108768,18546908.694909208,Earth,False,21.12,True
3601666,(2012 FM35),0.0092162655,0.0206081961,64155.6457975199,74186262.53333512,Earth,False,27.3,False
3933018,(2019 XL3),0.0105816886,0.023661375,41928.0940546322,61577469.14580689,Earth,False,27.0,False
3837652,(2019 AW4),0.160160338,0.358129403,63285.1778346422,39493114.26958004,Earth,False,21.1,True
54161861,(2021 MK1),0.1447288051,0.3236234466,46962.941625959,66464869.67624418,Earth,False,21.32,True
3373980,(2007 HA),0.2315021222,0.5176544822,59517.1162410793,72519615.61197838,Earth,False,20.3,True
3842942,(2019 MG1),0.0506471459,0.1132504611,37005.8397934356,8125001.567401257,Earth,False,23.6,False
3727174,(2015 RA36),0.2783267681,0.6223575734,79514.1266221832,17073601.05843474,Earth,False,19.9,True
3384066,(2007 RS9),0.0319561887,0.0714562102,29980.0789444937,11437573.143081916,Earth,False,24.6,False
3661505,(2014 CQ13),0.0732073989,0.1636967205,18801.7372280889,30354614.12038453,Earth,False,22.8,False
3797858,(2018 BH3),0.022108281,0.0494356193,37160.4966602944,4393003.221510523,Earth,False,25.4,False
3080638,(2001 QC34),0.2424124811,0.5420507863,20360.7731409033,46467490.6116196,Earth,False,20.2,True
3144150,(2002 XO14),0.1010543415,0.2259643771,34270.7084789507,3166444.884897416,Earth,False,22.1,True
3841528,(2019 HL),0.3065878759,0.6855513317,66656.481086344,70023317.84269199,Earth,False,19.69,False
3467318,(2009 SK15),0.0231502122,0.0517654482,32107.0896641472,14320837.383233672,Earth,False,25.3,False
3772391,(2017 FV64),0.02658,0.0594346868,19629.9275908624,19796219.551088065,Earth,False,25.0,False
3065184,(2000 YG29),0.4836764882,1.0815335068,64453.2604500611,40952528.96130463,Earth,False,18.7,True
54051070,(2020 PN3),0.1756123185,0.3926810818,110215.2506518746,28634931.22360305,Earth,False,20.9,True
2247360,247360 (2001 XU),0.3669061375,0.8204270649,83104.5941405078,31861833.66417548,Earth,False,19.3,True
3597095,(2012 BB124),0.1594244681,0.3564839479,35011.0668562572,63836873.57170115,Earth,False,21.11,True
3761549,(2016 UJ31),0.3471802221,0.776318577,64906.7890088344,25863640.46555376,Earth,False,19.42,True
54136754,(2021 GQ7),0.0280902094,0.0628116177,17733.4706088586,18189337.741745457,Earth,False,24.88,False
3267405,(2005 CG41),0.0483676488,0.1081533507,94865.5988039106,73953488.5019315,Earth,False,23.7,False
54239841,(2022 BH1),0.1748054532,0.3908768761,58916.9747246375,71845524.30364546,Earth,False,20.91,True
2496901,496901 (2001 HB),0.2210828104,0.4943561926,85173.2891618094,4900392.566894444,Earth,False,20.4,True
3739217,(2016 AL8),0.1847374636,0.4130855266,67283.0245976494,67550504.76982647,Earth,False,20.79,True
3830496,(2018 RP8),0.2954982931,0.6607542706,48952.7610389629,62510142.69120181,Earth,False,19.77,False
2351278,351278 (2004 SB20),0.4726666672,1.0569147985,74157.4855968865,68700210.94067383,Earth,False,18.75,False
3165472,(2003 VE1),0.3669061375,0.8204270649,38810.4914270858,28129422.443123333,Earth,False,19.3,True
3588013,(2011 WL2),0.1925550782,0.4305662442,28100.8266859216,56471231.2412135,Earth,False,20.7,True
3428698,(2008 TD),0.022108281,0.0494356193,26003.1445002009,42170335.83748253,Earth,False,25.4,False
3562321,(2011 GL44),0.1925550782,0.4305662442,108226.6802023871,66424293.30349749,Earth,False,20.7,False
3559599,(2011 EO40),0.1332155667,0.2978790628,56471.0836954561,11544388.056792948,Earth,False,21.5,True
54246949,(2022 CR6),0.06259721,0.1399716167,5674.5025136591,45393971.50936776,Earth,False,23.14,False
3467185,(2009 SL),0.0121494041,0.0271668934,40890.3348752017,4768946.902440244,Earth,False,26.7,False
3759664,(2016 SA),0.1925550782,0.4305662442,96631.4400883477,58639083.89495751,Earth,False,20.7,False
2232368,232368 (2003 AZ2),0.5682703234,1.2706910727,45854.6288512651,23128742.35141978,Earth,False,18.35,False
3137727,(2002 TX55),0.0483676488,0.1081533507,36760.4024539482,791782.690302948,Earth,False,23.7,False
54102022,(2020 YQ3),0.2658,0.5943468684,44273.3131302271,32593488.692026343,Earth,False,20.0,True
54050982,(2020 PD1),0.3841978911,0.8590926012,33592.9458088007,44446488.67243006,Earth,False,19.2,False
2511002,511002 (2013 MZ5),0.2526707542,0.5649889822,53635.8827395062,72723117.87303847,Earth,False,20.11,False
3552292,(2010 RF181),0.1925550782,0.4305662442,28318.6850687121,1651636.944271357,Earth,False,20.7,True
2310560,310560 (2001 QL142),0.7665755735,1.7141150923,56188.9086176621,37798189.74548464,Earth,False,17.7,True
3825557,(2018 NR),0.1108038821,0.2477650126,73329.5564513978,65532829.00463831,Earth,False,21.9,False
3705045,(2015 BZ310),0.1447288051,0.3236234466,64086.2442735962,32873277.070431672,Earth,False,21.32,True
3829444,(2018 RJ6),0.0127219879,0.0284472297,67375.7070164003,57880345.33960652,Earth,False,26.6,False
3389198,(2007 UA2),0.1594244681,0.3564839479,34739.1635664989,54477011.98820752,Earth,False,21.11,False
54225727,(2021 WC6),0.049952241,0.1116966065,14884.0859056531,35021040.21125358,Earth,False,23.63,False
3582010,(2011 TN9),0.1401376972,0.3133574171,24500.2882734258,9374521.59132194,Earth,False,21.39,True
2307493,307493 (2002 XP90),0.5135171787,1.1482593191,58014.9961192512,38462563.26594108,Earth,False,18.57,True
3117430,(2002 EW8),0.0453476699,0.1014004725,33390.0336836272,6328108.173076022,Earth,False,23.84,False
3581507,(2011 TC4),0.2210828104,0.4943561926,118988.9672739991,47456813.848506525,Earth,False,20.4,True
54016779,(2020 HF7),0.0160160338,0.0358129403,111479.3819430401,67493931.5378058,Earth,False,26.1,False
3829451,(2018 RX6),0.0175612318,0.0392681082,29375.9143593412,8078287.253887624,Earth,False,25.9,False
3293832,(2005 TF49),0.3931470096,0.8791034386,60537.2629858945,54529842.17680228,Earth,False,19.15,True
54068390,(2020 TQ6),0.0319561887,0.0714562102,53415.0547975012,6632076.653600928,Earth,False,24.6,False
3117440,(2002 FC),0.3913406631,0.8750643252,37905.2029272283,9866411.11635495,Earth,False,19.16,True
3283898,(2005 NB56),0.0699125232,0.1563291544,57756.229120751,27335552.428700063,Earth,False,22.9,False
3837858,(2019 AP11),0.0242412481,0.0542050786,44949.6878342256,39710442.51538339,Earth,False,25.2,False
3624132,(2013 AS76),0.0555334912,0.1241766613,37375.1539276802,40784672.29727646,Earth,False,23.4,False
3285304,(2005 OD3),0.1529519353,0.3420109247,58151.7674551868,14677405.641713964,Earth,False,21.2,True
3631824,(2013 ED28),0.1332155667,0.2978790628,95290.8596331242,27912583.098118927,Earth,False,21.5,True
3774091,(2017 HP3),0.1332155667,0.2978790628,85121.2129967071,48184034.54117423,Earth,False,21.5,True
54048892,(2020 OM1),0.1756123185,0.3926810818,33467.7109446943,72946256.09619837,Earth,False,20.9,True
3825097,(2018 LB1),0.2658,0.5943468684,76321.2206416723,56203108.26535419,Earth,False,20.0,True
2482250,482250 (2011 LL2),0.2783267681,0.6223575734,47459.2592392826,72641652.3483185,Earth,False,19.9,True
3465888,(2009 QG2),0.0608912622,0.1361570015,29400.3091255044,3566299.481539439,Earth,False,23.2,False
2365014,365014 (2008 OX2),0.2424124811,0.5420507863,76690.9311878902,18665496.257879253,Earth,False,20.2,True
3682462,(2014 QB33),0.0201629919,0.0450858206,20788.8433720506,10716238.932121497,Earth,False,25.6,False
54213622,(2021 UK4),0.0211132445,0.0472106499,19399.8927093317,11541420.094891297,Earth,False,25.5,False
3779046,(2017 OE20),0.0231502122,0.0517654482,25062.3129372437,20356412.202329505,Earth,False,25.3,False
54213620,(2021 UH4),0.0208235599,0.0465628955,29201.0994155951,8808966.664269498,Earth,False,25.53,False
3837511,(2018 YC2),0.0766575574,0.1714115092,119063.1425629694,17909624.326832786,Earth,False,22.7,False
3329278,(2006 GB),0.2272767323,0.5082062231,71878.832013992,71656678.34038651,Earth,False,20.34,True
2480820,480820 (1998 VF32),0.1805323255,0.4036825521,51614.9136494582,60808964.36278914,Earth,False,20.84,True
3471926,(2009 UO3),0.0667659413,0.1492931834,31803.3657129509,6295539.1310396,Earth,False,23.0,False
54050980,(2020 PB1),0.1677084622,0.3750075218,60654.6565049358,45623507.599593736,Earth,False,21.0,True
2162120,162120 (1998 SH36),0.2111324448,0.4721064988,38369.1534309932,46781763.43830945,Earth,False,20.5,True
3779044,(2017 OZ19),0.008405334,0.0187948982,27516.0123429111,1604722.199531498,Earth,False,27.5,False
3712625,(2015 DC200),0.2111324448,0.4721064988,160718.8586740236,60074985.64618335,Earth,False,20.5,True
3843319,(2019 ND7),0.1394938229,0.3119176705,91840.4622558036,8218048.540342579,Earth,False,21.4,True
3753622,(2016 KM1),0.046190746,0.1032856481,35622.5731344115,16140846.8797879,Earth,False,23.8,False
54054507,(2020 ST1),0.1058168859,0.2366137501,28986.8992469388,7314381.019634938,Earth,False,22.0,True
3699478,(2014 WV363),0.4023045798,0.8995803882,70710.0560304318,44229227.476392046,Earth,False,19.1,True
3838912,(2019 DD2),0.1272198785,0.2844722965,97647.0084824033,55162768.35501135,Earth,False,21.6,True
3989303,(2020 BR13),0.1838886721,0.411187571,27766.4590020181,66293303.67319021,Earth,False,20.8,False
3553704,(2010 XA68),0.1108038821,0.2477650126,108149.1924063391,32492171.24572144,Earth,False,21.9,True
54272754,(2022 FE6),0.1118291378,0.250057554,92760.2104916614,58586404.09710146,Earth,False,21.88,True
3748364,(2016 FE12),0.2016299194,0.4508582062,108208.5316058027,70785993.12583116,Earth,False,20.6,False
3661500,(2014 CM13),0.1058168859,0.2366137501,83327.0547104788,20933285.95854253,Earth,False,22.0,False
3774054,(2017 HJ2),0.0253837029,0.0567596853,44151.719261463,6831506.411846,Earth,False,25.1,False
3483513,(2009 XT6),0.2424124811,0.5420507863,57441.0693064295,48283667.694980375,Earth,False,20.2,True
3720769,(2015 KH157),0.2783267681,0.6223575734,86556.2121459302,45707207.74249682,Earth,False,19.9,True
2494710,494710 (2005 MO13),0.1838886721,0.411187571,29186.5150858898,25037076.21063666,Earth,False,20.8,True
3467217,(2009 SW),0.1010543415,0.2259643771,18194.6547080977,23353244.93707365,Earth,False,22.1,False
3468492,(2009 SS103),0.0880146521,0.1968067451,52600.9954418935,47879977.45383091,Earth,False,22.4,False
54196368,(2021 RU12),0.1254743564,0.2805691903,76409.609212957,36630807.1800768,Earth,False,21.63,True
3755314,(2016 NS32),0.0555334912,0.1241766613,67201.457991511,59071355.28788365,Earth,False,23.4,False
3712675,(2015 DR215),0.2101623793,0.4699373665,41897.9008112674,18298193.17040329,Earth,False,20.51,True
2613420,613420 (2006 KR1),0.2272767323,0.5082062231,53012.8245300714,45799039.02330737,Earth,False,20.34,False
3524019,(2010 KU10),0.3346223745,0.7482383761,95830.1043527506,62689224.76052076,Earth,False,19.5,False
54110050,(2021 CN),0.0146067964,0.0326617897,34433.2014318179,5313436.669182035,Earth,False,26.3,False
3511894,(2010 EK44),0.2914439045,0.6516883822,105993.13266248,37174705.6761972,Earth,False,19.8,True
2612924,612924 (2005 CL),0.2347226375,0.5248557734,60406.8670526008,57131769.07228315,Earth,False,20.27,True
3596677,(2012 BC77),0.0253837029,0.0567596853,59153.6635695454,4924028.357164029,Earth,False,25.1,False
3092515,(2001 WH1),0.2210828104,0.4943561926,88556.1505530476,10359322.349960696,Earth,False,20.4,True
2523814,523814 (2008 WN2),0.1925550782,0.4305662442,15680.8551654785,58802582.26439982,Earth,False,20.7,True
54099609,(2020 XE3),0.0278326768,0.0622357573,43367.3109592326,11851964.29938992,Earth,False,24.9,False
3371142,(2007 EN88),0.0127219879,0.0284472297,43994.7785782476,899974.592568182,Earth,False,26.6,False
3825427,(2018 LX15),0.2111324448,0.4721064988,47254.6449459209,61866845.56585605,Earth,False,20.5,False
2517103,517103 (2013 EM20),0.273246732,0.6109982675,71369.3760629735,71016743.66652559,Earth,False,19.94,True
3418111,(2008 NQ3),0.2315021222,0.5176544822,60282.4887468688,17173178.35239624,Earth,False,20.3,True
54017686,(2020 MZ3),0.2783267681,0.6223575734,93014.0371428138,61845652.49936656,Earth,False,19.9,True
3752700,(2016 HP19),0.3669061375,0.8204270649,85796.7801469618,44666222.67637982,Earth,False,19.3,False
3646046,(2013 QU1),0.1557955241,0.3483693825,68117.5490899691,30655679.16056912,Earth,False,21.16,True
3838895,(2019 EU),0.0192555078,0.0430566244,67608.0129375925,41591082.83186566,Earth,False,25.7,False
3683394,(2014 QO266),0.0921626549,0.2060819612,18269.4115656038,49475887.15699624,Earth,False,22.3,False
54146233,(2021 JN10),0.0245784775,0.0549591464,81153.188984884,46399726.755812936,Earth,False,25.17,False
3767325,(2017 BK92),0.1925550782,0.4305662442,47354.1033053448,46730873.893123485,Earth,False,20.7,True
3092293,(2001 FP32),0.0557898221,0.1247498347,63570.6971776732,7844353.076042366,Earth,False,23.39,False
3799682,(2018 CU14),0.0080270317,0.0179489885,15202.0476004836,33343069.55392613,Earth,False,27.6,False
3703073,(2014 YR15),0.1332155667,0.2978790628,29437.7362122836,15994750.856568009,Earth,False,21.5,True
2453729,453729 (2011 BO24),0.4472547654,1.0000920588,57071.7503218876,49213709.42488753,Earth,False,18.87,True
3827151,(2018 RB),0.1160259082,0.2594418179,124952.2399952107,57260377.65801216,Earth,False,21.8,True
3831897,(2018 UM1),0.0506471459,0.1132504611,39169.2632969358,31342283.313462023,Earth,False,23.6,False
3789446,(2017 VO15),0.3195618867,0.7145621017,63799.4927785043,20205348.33304265,Earth,False,19.6,True
3837593,(2019 AQ2),0.0201629919,0.0450858206,49692.1914789592,42022454.19912653,Earth,False,25.6,False
3476775,(2009 WB),0.0384197891,0.0859092601,32892.0521938547,6297610.418268259,Earth,False,24.2,False
3797849,(2018 BY2),0.2180494405,0.4875733714,29169.4372427484,9117127.834538173,Earth,False,20.43,True
54201805,(2021 SX3),0.1283970296,0.2871044863,91731.2197242384,41984493.63489552,Earth,False,21.58,True
3989346,(2020 BB15),0.1128638801,0.2523713081,61918.6770169654,56114810.02247963,Earth,False,21.86,True
2162416,162416 (2000 EH26),0.1214940408,0.2716689341,43068.6247670208,17473365.86643519,Earth,False,21.7,True
3888755,(2019 UQ12),0.046190746,0.1032856481,64384.2190468588,60893293.25058005,Earth,False,23.8,False
3836278,(2018 WM),0.040230458,0.0899580388,24198.6594742902,15378658.79203195,Earth,False,24.1,False
3753291,(2016 JW28),0.0211132445,0.0472106499,38760.2960480273,21442933.394015376,Earth,False,25.5,False
3786451,(2017 TN6),0.1677084622,0.3750075218,48776.3947787947,24110797.12147639,Earth,False,21.0,True
2614470,614470 (2009 ST19),0.5578982211,1.2474983468,34107.6160241147,9698707.999580543,Earth,False,18.39,True
3772993,(2017 FY101),0.0096506147,0.0215794305,42353.8383394537,49970120.25234109,Earth,False,27.2,False
3763275,(2016 VZ),0.0175612318,0.0392681082,47547.8666823179,18859959.17236309,Earth,False,25.9,False
3799676,(2018 CO14),0.0384197891,0.0859092601,46576.8057611858,31754542.58044424,Earth,False,24.2,False
3837564,(2019 AS),0.0127219879,0.0284472297,23360.0189348385,71689055.94202869,Earth,False,26.6,False
3837802,(2019 AT9),0.0384197891,0.0859092601,75221.1421586964,62094062.87413725,Earth,False,24.2,False
3698566,(2014 JS79),0.0699125232,0.1563291544,31677.8634226078,28438655.30261312,Earth,False,22.9,False
3698849,(2014 WX202),0.0031956189,0.007145621,50284.3633875857,65327489.09830293,Earth,False,29.6,False
54268816,(2022 GG1),0.0361871997,0.0809170384,52055.2078099697,8702944.933424992,Earth,False,24.33,False
2458375,458375 (2010 WY8),0.1460679643,0.3266178974,7806.1703400162,37584178.09941897,Earth,False,21.3,False
2358744,358744 (2008 CR118),0.4290965044,0.9594889528,77919.6425249189,52948912.067394935,Earth,False,18.96,True
3457840,(2009 HA21),0.1838886721,0.411187571,90692.537458252,17818073.497149125,Earth,False,20.8,True
3463370,(2009 MU),0.0319561887,0.0714562102,46846.9687131032,888390.900378768,Earth,False,24.6,False
3753657,(2016 LO),0.0253837029,0.0567596853,20269.0025938877,7442725.998957222,Earth,False,25.1,False
3879301,(2019 UW2),0.0921626549,0.2060819612,74311.3148155232,39030288.63369042,Earth,False,22.3,False
2381906,381906 (2010 CL19),0.7287104149,1.6294460236,79656.2618083913,70739661.63326685,Earth,False,17.81,True
3733935,(2015 VG65),0.0160160338,0.0358129403,53877.7442962174,2915619.865866837,Earth,False,26.1,False
2430804,430804 (2005 AD13),0.6991252322,1.5632915441,70674.1197908951,28018402.348246388,Earth,False,17.9,True
54075584,(2020 TW8),0.0092162655,0.0206081961,27359.5506143444,73234822.09970637,Earth,False,27.3,False
2483423,483423 (2000 DO1),0.2315021222,0.5176544822,133239.6225245527,69213871.24925071,Earth,False,20.3,True
2523804,523804 (2000 YF29),0.2390864572,0.5346135707,26416.3852941287,2776683.67150408,Earth,False,20.23,True
